judgment	duration	metrics.worker.agreement	output.keywords	output.keywords.agreement	started	submitted	unit	worker
1539287035	64	0.5570860145	Counter({'vomitting': 1, 'cough': 1})	0.5570860145	2015-01-26 22:04:05	2015-01-26 22:05:09	658295890	6334158
1539308806	132	0	Counter({'kofhing': 1})	0	2015-01-26 22:32:38	2015-01-26 22:34:50	658295890	30505882
1539428267	64	0.4588314677	Counter({'cough': 1, 'phlegmy': 1, 'disgusting': 1})	0.4588314677	2015-01-27 00:43:31	2015-01-27 00:44:35	658295890	15439740
1539428899	87	0.6614378278	Counter({'cough': 1, 'choking': 1})	0.6614378278	2015-01-27 00:44:14	2015-01-27 00:45:41	658295890	30489373
1539433655	57	0.6344412686	Counter({'cough': 1, 'vomit': 1, 'sick': 1})	0.6344412686	2015-01-27 00:52:18	2015-01-27 00:53:15	658295890	14583334
1539502867	72	0.2443388887	Counter({'vomit': 1})	0.2443388887	2015-01-27 01:51:38	2015-01-27 01:52:50	658295890	25501111
1539553584	103	0.1905001905	Counter({'male': 1, 'vomit': 1, 'gagging': 1, 'choking': 1})	0.1905001905	2015-01-27 02:14:56	2015-01-27 02:16:39	658295890	16762164
1539574202	72	0.4588314677	Counter({'ill': 1, 'cough': 1, 'choke': 1})	0.4588314677	2015-01-27 02:41:45	2015-01-27 02:42:57	658295890	21875134
1539627410	63	0.5570860145	Counter({'cough': 1, 'splutter': 1})	0.5570860145	2015-01-27 03:02:15	2015-01-27 03:03:18	658295890	23585686
1539688925	54	0.7811334659	Counter({'cough': 1})	0.7811334659	2015-01-27 03:24:55	2015-01-27 03:25:49	658295890	20158161
1539287034	64	0	Counter({'grape_shot': 1})	0	2015-01-26 22:04:05	2015-01-26 22:05:09	658295891	6334158
1539308811	132	0	Counter({'trrr': 1})	0	2015-01-26 22:32:38	2015-01-26 22:34:50	658295891	30505882
1539428265	64	0	Counter({'vibrate': 1})	0	2015-01-27 00:43:31	2015-01-27 00:44:35	658295891	15439740
1539428895	87	0	Counter({'scraping': 1, 'cricket': 1})	0	2015-01-27 00:44:14	2015-01-27 00:45:41	658295891	30489373
1539433659	57	0.2132007164	Counter({'quick': 1, 'computerized': 1, 'low': 1, 'deep': 1})	0.2132007164	2015-01-27 00:52:18	2015-01-27 00:53:15	658295891	14583334
1539502865	72	0	Counter({'thump': 1})	0	2015-01-27 01:51:38	2015-01-27 01:52:50	658295891	25501111
1539553592	103	0.1951800146	Counter({'quick': 1, 'glitch': 1, 'noise': 1, 'brief': 1, 'short': 1})	0.1951800146	2015-01-27 02:14:56	2015-01-27 02:16:39	658295891	16762164
1539574201	72	0.3354101966	Counter({'twang': 1, 'quick': 1, 'pulses': 1, 'click': 1})	0.3354101966	2015-01-27 02:41:45	2015-01-27 02:42:57	658295891	21875134
1539627421	63	0.1924500897	Counter({'click': 1})	0.1924500897	2015-01-27 03:02:15	2015-01-27 03:03:18	658295891	23585686
1539688927	54	0	Counter({'electronic_toy': 1, 'drill': 1})	0	2015-01-27 03:24:55	2015-01-27 03:25:49	658295891	20158161
1539309421	50	0	Counter({'cheir': 1})	0	2015-01-26 22:34:51	2015-01-26 22:35:41	658295892	30505882
1539428864	60	0	Counter({'squeaky': 1})	0	2015-01-27 00:44:37	2015-01-27 00:45:37	658295892	15439740
1539429895	95	0.6810052246	Counter({'creak': 1, 'floorboards': 1, 'door_hinge': 1})	0.6810052246	2015-01-27 00:45:43	2015-01-27 00:47:18	658295892	30489373
1539434197	52	0.6862435665	Counter({'squeak': 1, 'creak': 1, 'door_hinge': 1, 'moan': 1})	0.6862435665	2015-01-27 00:53:18	2015-01-27 00:54:10	658295892	14583334
1539504822	45	0.6804138174	Counter({'creak': 1})	0.6804138174	2015-01-27 01:52:51	2015-01-27 01:53:36	658295892	25501111
1539554915	86	0.350070021	Counter({'creak': 1, 'loud': 1, 'irritating': 1, 'squealing': 1})	0.350070021	2015-01-27 02:17:33	2015-01-27 02:18:59	658295892	16762164
1539630302	58	0.6804138174	Counter({'creak': 1})	0.6804138174	2015-01-27 03:03:20	2015-01-27 03:04:18	658295892	23585686
1539727731	53	0.7833494518	Counter({'squeak': 1, 'creak': 1, 'door_hinge': 1})	0.7833494518	2015-01-27 03:53:20	2015-01-27 03:54:13	658295892	25257275
1539761824	88	0	Counter({'window_giggling': 1})	0	2015-01-27 04:44:08	2015-01-27 04:45:36	658295892	29962254
1539781696	53	0.2809757435	Counter({'cracking': 1, 'door_hinge': 1})	0.2809757435	2015-01-27 05:09:24	2015-01-27 05:10:17	658295892	16878855
1539309429	50	0.3086066999	Counter({'drill': 1})	0.3086066999	2015-01-26 22:34:51	2015-01-26 22:35:41	658295893	30505882
1539428866	60	0	Counter({'pitchy': 1})	0	2015-01-27 00:44:37	2015-01-27 00:45:37	658295893	15439740
1539429897	95	0.4351941399	Counter({'razor': 1, 'vibrating': 1, 'whirring': 1, 'buzz': 1})	0.4351941399	2015-01-27 00:45:43	2015-01-27 00:47:18	658295893	30489373
1539434200	52	0.6123724357	Counter({'squeal': 1, 'drill': 1, 'buzz': 1})	0.6123724357	2015-01-27 00:53:18	2015-01-27 00:54:10	658295893	14583334
1539504827	45	0.3086066999	Counter({'drill': 1})	0.3086066999	2015-01-27 01:52:51	2015-01-27 01:53:36	658295893	25501111
1539554920	86	0.4950737715	Counter({'machine': 1, 'whirring': 1, 'buzz': 1})	0.4950737715	2015-01-27 02:17:33	2015-01-27 02:18:59	658295893	16762164
1539630306	58	0.6488856845	Counter({'buzz': 1})	0.6488856845	2015-01-27 03:03:20	2015-01-27 03:04:18	658295893	23585686
1539727764	53	0.464990555	Counter({'saw': 1, 'buzz': 1})	0.464990555	2015-01-27 03:53:20	2015-01-27 03:54:13	658295893	25257275
1539761821	88	0	Counter({'welding': 1})	0	2015-01-27 04:44:08	2015-01-27 04:45:36	658295893	29962254
1539781699	53	0	Counter({'old': 1, 'classic': 1})	0	2015-01-27 05:09:24	2015-01-27 05:10:17	658295893	16878855
1539309424	50	0	Counter({'grr': 1})	0	2015-01-26 22:34:51	2015-01-26 22:35:41	658295894	30505882
1539428871	60	0	Counter({'rip': 1})	0	2015-01-27 00:44:37	2015-01-27 00:45:37	658295894	15439740
1539429896	95	0	Counter({'explosion': 1})	0	2015-01-27 00:45:43	2015-01-27 00:47:18	658295894	30489373
1539434199	52	0.3202563076	Counter({'quick': 1, 'loud': 1, 'deep': 1})	0.3202563076	2015-01-27 00:53:18	2015-01-27 00:54:10	658295894	14583334
1539504823	45	0	Counter({'thump': 1})	0	2015-01-27 01:52:51	2015-01-27 01:53:36	658295894	25501111
1539554917	86	0.269679945	Counter({'quick': 1, 'white': 1, 'noise': 1, 'loud': 1, 'brief': 1})	0.269679945	2015-01-27 02:17:33	2015-01-27 02:18:59	658295894	16762164
1539630313	58	0	Counter({'scrape': 1})	0	2015-01-27 03:03:20	2015-01-27 03:04:18	658295894	23585686
1539727765	53	0	Counter({'static': 1})	0	2015-01-27 03:53:20	2015-01-27 03:54:13	658295894	25257275
1539761826	88	0	Counter({'pausing': 1})	0	2015-01-27 04:44:08	2015-01-27 04:45:36	658295894	29962254
1539781694	53	0	Counter({'distortion': 1})	0	2015-01-27 05:09:24	2015-01-27 05:10:17	658295894	16878855
1539309859	44	0.2182178902	Counter({'coins': 1})	0.2182178902	2015-01-26 22:35:42	2015-01-26 22:36:26	658295895	30505882
1539429569	62	0	Counter({'droppings': 1})	0	2015-01-27 00:45:39	2015-01-27 00:46:41	658295895	15439740
1539430828	91	0	Counter({'pebbles': 1, 'beach': 1, 'sand': 1, 'footsteps': 1})	0	2015-01-27 00:47:20	2015-01-27 00:48:51	658295895	30489373
1539435318	96	0	Counter({'rattle': 1, 'jingle': 1, 'emptying': 1, 'pour': 1})	0	2015-01-27 00:54:11	2015-01-27 00:55:47	658295895	14583334
1539507394	52	0	Counter({'clinking': 1})	0	2015-01-27 01:53:38	2015-01-27 01:54:30	658295895	25501111
1539556479	167	0	Counter({'sharp': 1, 'jingling': 1, 'noise': 1, 'rustling': 1})	0	2015-01-27 02:19:00	2015-01-27 02:21:47	658295895	16762164
1539643578	27	0	Counter({'rustle': 1})	0	2015-01-27 03:07:56	2015-01-27 03:08:23	658295895	23585686
1539672745	59	0.1178511302	Counter({'keys': 1, 'broken_glass': 1, 'coins': 1, 'rocks': 1})	0.1178511302	2015-01-27 03:18:39	2015-01-27 03:19:38	658295895	20158161
1539692932	89	0	Counter({'static': 1})	0	2015-01-27 03:25:57	2015-01-27 03:27:26	658295895	17912749
1539763066	91	0	Counter({'smacking_the_iron_change': 1})	0	2015-01-27 04:45:37	2015-01-27 04:47:08	658295895	29962254
1539309858	44	0	Counter({'drumming': 1})	0	2015-01-26 22:35:42	2015-01-26 22:36:26	658295896	30505882
1539429570	62	0	Counter({'whirl': 1})	0	2015-01-27 00:45:39	2015-01-27 00:46:41	658295896	15439740
1539430824	91	0	Counter({'machine': 1, 'helicopter': 1, 'plane': 1, 'whirring': 1})	0	2015-01-27 00:47:20	2015-01-27 00:48:51	658295896	30489373
1539435308	96	0	Counter({'rattle': 1, 'low': 1, 'deep': 1})	0	2015-01-27 00:54:11	2015-01-27 00:55:47	658295896	14583334
1539507404	52	0	Counter({'electronic': 1})	0	2015-01-27 01:53:38	2015-01-27 01:54:30	658295896	25501111
1539556477	167	0	Counter({'ambience': 1, 'glitch': 1, 'steppy': 1, 'drone': 1, 'tremelo': 1})	0	2015-01-27 02:19:00	2015-01-27 02:21:47	658295896	16762164
1539643580	27	0	Counter({'rumble': 1})	0	2015-01-27 03:07:56	2015-01-27 03:08:23	658295896	23585686
1539672748	59	0	Counter({'engine': 1, 'drums': 1})	0	2015-01-27 03:18:39	2015-01-27 03:19:38	658295896	20158161
1539692926	89	0	Counter({'jackhammer': 1})	0	2015-01-27 03:25:57	2015-01-27 03:27:26	658295896	17912749
1539763063	91	0	Counter({'welding': 1})	0	2015-01-27 04:45:37	2015-01-27 04:47:08	658295896	29962254
1539309861	44	0	Counter({'bom': 1})	0	2015-01-26 22:35:42	2015-01-26 22:36:26	658295897	30505882
1539429571	62	0	Counter({'horn': 1})	0	2015-01-27 00:45:39	2015-01-27 00:46:41	658295897	15439740
1539430825	91	0	Counter({'synthesizer': 1})	0	2015-01-27 00:47:20	2015-01-27 00:48:51	658295897	30489373
1539435307	96	0	Counter({'computerized': 1, 'synthesized': 1})	0	2015-01-27 00:54:11	2015-01-27 00:55:47	658295897	14583334
1539507387	52	0.5163977795	Counter({'single_note': 1})	0.5163977795	2015-01-27 01:53:38	2015-01-27 01:54:30	658295897	25501111
1539556480	167	0.2886751346	Counter({'single_note': 1, 'short': 1, 'brief': 1, 'noise': 1})	0.2886751346	2015-01-27 02:19:00	2015-01-27 02:21:47	658295897	16762164
1539643581	27	0	Counter({'buzz': 1})	0	2015-01-27 03:07:56	2015-01-27 03:08:23	658295897	23585686
1539672747	59	0.5163977795	Counter({'single_note': 1})	0.5163977795	2015-01-27 03:18:39	2015-01-27 03:19:38	658295897	20158161
1539692921	89	0	Counter({'zip': 1})	0	2015-01-27 03:25:57	2015-01-27 03:27:26	658295897	17912749
1539763060	91	0	Counter({'playing_music_keyboard': 1})	0	2015-01-27 04:45:37	2015-01-27 04:47:08	658295897	29962254
1539310280	44	0	Counter({'ultro_sound': 1})	0	2015-01-26 22:36:27	2015-01-26 22:37:11	658295898	30505882
1539430758	56	0	Counter({'video_pings': 1})	0	2015-01-27 00:47:49	2015-01-27 00:48:45	658295898	15439740
1539435860	46	0.0912870929	Counter({'mysterious': 1, 'computerized': 1, 'chaotic': 1, 'robot': 1, 'scales': 1})	0.0912870929	2015-01-27 00:55:48	2015-01-27 00:56:34	658295898	14583334
1539440296	121	0.1	Counter({'buttons': 1, 'computer': 1, 'bleeping': 1, 'robot': 1})	0.1	2015-01-27 01:00:54	2015-01-27 01:02:55	658295898	30489373
1539510991	40	0.1889822365	Counter({'synthetic': 1})	0.1889822365	2015-01-27 01:55:12	2015-01-27 01:55:52	658295898	25501111
1539558323	116	0.0805822964	Counter({'synthetic': 1, 'chimes': 1, 'random': 1, 'descending': 1, 'tones': 1, 'discordant': 1, 'electronic': 1})	0.0805822964	2015-01-27 02:22:52	2015-01-27 02:24:48	658295898	16762164
1539647218	73	0	Counter({'chaos': 1})	0	2015-01-27 03:08:24	2015-01-27 03:09:37	658295898	23585686
1539680231	60	0	Counter({'science': 1, 'beeps': 1, 'technology': 1})	0	2015-01-27 03:21:35	2015-01-27 03:22:35	658295898	20158161
1539763812	51	0	Counter({'playing_music_backward': 1})	0	2015-01-27 04:47:09	2015-01-27 04:48:00	658295898	29962254
1539771497	73	0	Counter({'high': 1, 'pitchy': 1, 'mix': 1})	0	2015-01-27 04:56:19	2015-01-27 04:57:32	658295898	16878855
1539310278	44	0	Counter({'tecno_sound': 1})	0	2015-01-26 22:36:27	2015-01-26 22:37:11	658295899	30505882
1539430757	56	0	Counter({'telephony': 1})	0	2015-01-27 00:47:49	2015-01-27 00:48:45	658295899	15439740
1539435861	46	0	Counter({'computerized': 1, 'robotic': 1})	0	2015-01-27 00:55:48	2015-01-27 00:56:34	658295899	14583334
1539440293	121	0.1066003582	Counter({'machine': 1, 'computer': 1, 'bleeping': 1, 'spaceship': 1})	0.1066003582	2015-01-27 01:00:54	2015-01-27 01:02:55	658295899	30489373
1539510989	40	0.2	Counter({'electronic': 1})	0.2	2015-01-27 01:55:12	2015-01-27 01:55:52	658295899	25501111
1539558319	116	0.1833396994	Counter({'synthetic': 1, 'abstract': 1, 'random': 1, 'glitch': 1, 'bleeping': 1, 'gurgling': 1, 'electronic': 1})	0.1833396994	2015-01-27 02:22:52	2015-01-27 02:24:48	658295899	16762164
1539647221	73	0.2	Counter({'beep': 1})	0.2	2015-01-27 03:08:24	2015-01-27 03:09:37	658295899	23585686
1539680230	60	0.1443375673	Counter({'beep': 1, 'technology': 1})	0.1443375673	2015-01-27 03:21:35	2015-01-27 03:22:35	658295899	20158161
1539763815	51	0	Counter({'music_error': 1})	0	2015-01-27 04:47:09	2015-01-27 04:48:00	658295899	29962254
1539771501	73	0	Counter({'electro': 1, 'dj_mix': 1})	0	2015-01-27 04:56:19	2015-01-27 04:57:32	658295899	16878855
1539310285	44	0	Counter({'trr': 1})	0	2015-01-26 22:36:27	2015-01-26 22:37:11	658295900	30505882
1539430755	56	0.7808688094	Counter({'drum': 1})	0.7808688094	2015-01-27 00:47:49	2015-01-27 00:48:45	658295900	15439740
1539435858	46	0.6882472016	Counter({'bongo': 1, 'drum': 1})	0.6882472016	2015-01-27 00:55:48	2015-01-27 00:56:34	658295900	14583334
1539440292	121	0.4622501635	Counter({'beat': 1, 'drum': 1, 'pop': 1})	0.4622501635	2015-01-27 01:00:54	2015-01-27 01:02:55	658295900	30489373
1539510988	40	0.7808688094	Counter({'drum': 1})	0.7808688094	2015-01-27 01:55:12	2015-01-27 01:55:52	658295900	25501111
1539558320	116	0	Counter({'short': 1, 'hit': 1, 'twice': 1, 'brief': 1, 'percussion': 1, 'conga': 1})	0	2015-01-27 02:22:52	2015-01-27 02:24:48	658295900	16762164
1539647220	73	0.7808688094	Counter({'drum': 1})	0.7808688094	2015-01-27 03:08:24	2015-01-27 03:09:37	658295900	23585686
1539680232	60	0.0842151921	Counter({'music': 1, 'bongo': 1, 'drumbeat': 1})	0.0842151921	2015-01-27 03:21:35	2015-01-27 03:22:35	658295900	20158161
1539763802	51	0.7808688094	Counter({'drum': 1})	0.7808688094	2015-01-27 04:47:09	2015-01-27 04:48:00	658295900	29962254
1539771502	73	0	Counter({'techno': 1})	0	2015-01-27 04:56:19	2015-01-27 04:57:32	658295900	16878855
1539431607	79	0	Counter({'smooth': 1})	0	2015-01-27 00:48:46	2015-01-27 00:50:05	658295901	15439740
1539436262	57	0	Counter({'computerized': 1, 'eerie': 1})	0	2015-01-27 00:56:36	2015-01-27 00:57:33	658295901	14583334
1539445158	62	0	Counter({'beam': 1, 'laser': 1})	0	2015-01-27 01:08:51	2015-01-27 01:09:53	658295901	30489373
1539518078	54	0.4364357805	Counter({'electronic': 1})	0.4364357805	2015-01-27 01:57:38	2015-01-27 01:58:32	658295901	25501111
1539559389	112	0.2041241452	Counter({'synthetic': 1, 'atmospheric': 1, 'delayed': 1, 'drone': 1, 'ambience': 1, 'electronic': 1})	0.2041241452	2015-01-27 02:24:49	2015-01-27 02:26:41	658295901	16762164
1539764638	50	0	Counter({'playing_music_cassette': 1})	0	2015-01-27 04:48:01	2015-01-27 04:48:51	658295901	29962254
1539782943	80	0	Counter({'techno': 1})	0	2015-01-27 05:10:17	2015-01-27 05:11:37	658295901	16878855
1539844533	77	0	Counter({'machine': 1, 'slowdown': 1})	0	2015-01-27 06:21:42	2015-01-27 06:22:59	658295901	19294877
1539879264	43	0	Counter({'vehicle': 1})	0	2015-01-27 07:32:32	2015-01-27 07:33:15	658295901	24779993
1539912933	118	0.2649064714	Counter({'trill_sound': 1, 'synthesiser': 1, 'electronic': 1})	0.2649064714	2015-01-27 08:55:02	2015-01-27 08:57:00	658295901	23354127
1539431608	79	0.6246950476	Counter({'chugging_train': 1})	0.6246950476	2015-01-27 00:48:46	2015-01-27 00:50:05	658295902	15439740
1539436259	57	0.0860662966	Counter({'squeak': 1, 'rocking': 1, 'machinery': 1})	0.0860662966	2015-01-27 00:56:36	2015-01-27 00:57:33	658295902	14583334
1539445155	62	0.3244428423	Counter({'engine': 1, 'steamboat': 1, 'chugging_train': 1, 'sawing': 1})	0.3244428423	2015-01-27 01:08:51	2015-01-27 01:09:53	658295902	30489373
1539518076	54	0	Counter({'cycling': 1})	0	2015-01-27 01:57:38	2015-01-27 01:58:32	658295902	25501111
1539559391	112	0.2371708245	Counter({'machine': 1, 'squeak': 1, 'rumbling': 1, 'repetitive': 1})	0.2371708245	2015-01-27 02:24:49	2015-01-27 02:26:41	658295902	16762164
1539764633	50	0.6246950476	Counter({'chugging_train': 1})	0.6246950476	2015-01-27 04:48:01	2015-01-27 04:48:51	658295902	29962254
1539782945	80	0	Counter({'melody': 1, 'tune': 1})	0	2015-01-27 05:10:17	2015-01-27 05:11:37	658295902	16878855
1539844531	77	0.5144957554	Counter({'chugging_train': 2})	0.5144957554	2015-01-27 06:21:42	2015-01-27 06:22:59	658295902	19294877
1539879263	43	0.298142397	Counter({'machine': 1})	0.298142397	2015-01-27 07:32:32	2015-01-27 07:33:15	658295902	24779993
1539912934	118	0.1760901813	Counter({'machine': 1, 'rotating': 1, 'turning': 1})	0.1760901813	2015-01-27 08:55:02	2015-01-27 08:57:00	658295902	23354127
1539431606	79	0	Counter({'pssst': 1})	0	2015-01-27 00:48:46	2015-01-27 00:50:05	658295903	15439740
1539436255	57	0.3638034376	Counter({'quick': 1, 'white_noise': 1})	0.3638034376	2015-01-27 00:56:36	2015-01-27 00:57:33	658295903	14583334
1539445151	62	0.0833333333	Counter({'tv': 1, 'aerial': 1, 'interference': 1, 'buzz': 1})	0.0833333333	2015-01-27 01:08:51	2015-01-27 01:09:53	658295903	30489373
1539518072	54	0	Counter({'spark': 1})	0	2015-01-27 01:57:38	2015-01-27 01:58:32	658295903	25501111
1539559390	112	0.4364357805	Counter({'white_noise': 2, 'short': 1, 'brief': 1, 'static': 1, 'quick': 1, 'loud': 1})	0.4364357805	2015-01-27 02:24:49	2015-01-27 02:26:41	658295903	16762164
1539764637	50	0	Counter({'snap': 1})	0	2015-01-27 04:48:01	2015-01-27 04:48:51	658295903	29962254
1539782946	80	0	Counter({'distortion': 1})	0	2015-01-27 05:10:17	2015-01-27 05:11:37	658295903	16878855
1539844532	77	0.2357022604	Counter({'hose': 1, 'short': 1})	0.2357022604	2015-01-27 06:21:42	2015-01-27 06:22:59	658295903	19294877
1539879288	43	0.1601281538	Counter({'static': 1})	0.1601281538	2015-01-27 07:32:32	2015-01-27 07:33:15	658295903	24779993
1539912935	118	0.2651650429	Counter({'splurge': 1, 'short': 1, 'interference': 1, 'electronic': 1})	0.2651650429	2015-01-27 08:55:02	2015-01-27 08:57:00	658295903	23354127
1539432334	55	0	Counter({'empty_cylinder': 1})	0	2015-01-27 00:50:06	2015-01-27 00:51:01	658295904	15439740
1539446145	86	0	Counter({'dragging': 1, 'drawing': 1, 'sketching': 1})	0	2015-01-27 01:09:54	2015-01-27 01:11:20	658295904	30489373
1539520129	44	0	Counter({'ape': 1})	0	2015-01-27 01:58:32	2015-01-27 01:59:16	658295904	25501111
1539560538	105	0	Counter({'blowing': 1, 'squeezing': 1, 'plastic': 1})	0	2015-01-27 02:26:42	2015-01-27 02:28:27	658295904	16762164
1539765302	48	0.2236067977	Counter({'sucking_bottom': 1})	0.2236067977	2015-01-27 04:48:52	2015-01-27 04:49:40	658295904	29962254
1539784574	105	0	Counter({'practice': 1, 'prep': 1})	0	2015-01-27 05:11:38	2015-01-27 05:13:23	658295904	16878855
1539845743	108	0	Counter({'puck': 1, 'stick': 1, 'click': 1})	0	2015-01-27 06:22:59	2015-01-27 06:24:47	658295904	19294877
1539913897	120	0	Counter({'not_animal': 1, 'rasping': 1, 'item_being_worked': 1})	0	2015-01-27 08:57:01	2015-01-27 08:59:01	658295904	23354127
1539915417	59	0	Counter({'sawing': 1})	0	2015-01-27 09:01:09	2015-01-27 09:02:08	658295904	23352788
1539918096	38	0.1360827635	Counter({'straw': 1, 'slurp': 1, 'sucking_bottom': 1})	0.1360827635	2015-01-27 09:07:42	2015-01-27 09:08:20	658295904	27903177
1539432333	55	0	Counter({'roar': 1})	0	2015-01-27 00:50:06	2015-01-27 00:51:01	658295905	15439740
1539446146	86	0.1290994449	Counter({'engine': 1, 'rotor': 1, 'plane': 1})	0.1290994449	2015-01-27 01:09:54	2015-01-27 01:11:20	658295905	30489373
1539520124	44	0.2132007164	Counter({'plane': 1})	0.2132007164	2015-01-27 01:58:32	2015-01-27 01:59:16	658295905	25501111
1539560533	105	0	Counter({'drone': 1, 'descending': 1, 'fade': 1, 'buzzing': 1, 'ominous': 1, 'loud': 1})	0	2015-01-27 02:26:42	2015-01-27 02:28:27	658295905	16762164
1539765296	48	0	Counter({'passing_a_train': 1})	0	2015-01-27 04:48:52	2015-01-27 04:49:40	658295905	29962254
1539784575	105	0	Counter({'background': 1})	0	2015-01-27 05:11:38	2015-01-27 05:13:23	658295905	16878855
1539845742	108	0.3244428423	Counter({'train_drive_past': 1, 'air_moving_at_high_velocity': 1})	0.3244428423	2015-01-27 06:22:59	2015-01-27 06:24:47	658295905	19294877
1539913900	120	0.15430335	Counter({'air_moving_at_high_velocity': 1, 'aircraft_passing': 1})	0.15430335	2015-01-27 08:57:01	2015-01-27 08:59:01	658295905	23354127
1539915418	59	0	Counter({'traffic': 1})	0	2015-01-27 09:01:09	2015-01-27 09:02:08	658295905	23352788
1539918097	38	0.2132007164	Counter({'train_drive_past': 1})	0.2132007164	2015-01-27 09:07:42	2015-01-27 09:08:20	658295905	27903177
1539432335	55	0	Counter({'tick': 1})	0	2015-01-27 00:50:06	2015-01-27 00:51:01	658295906	15439740
1539446143	86	0.1154700538	Counter({'glasses_clinking': 1, 'hammer': 1, 'bang': 1})	0.1154700538	2015-01-27 01:09:54	2015-01-27 01:11:20	658295906	30489373
1539520125	44	0	Counter({'stick': 1})	0	2015-01-27 01:58:32	2015-01-27 01:59:16	658295906	25501111
